"Subject" "Activity" "time Body Accelerometer   Mean -Z" "time Body Accelerometer   StandardDeviation-X" "time Body Accelerometer   StandardDeviation-Z" "time Gravity Accelerometer   Mean -X" "time Gravity Accelerometer   Mean -Z" "time Gravity Accelerometer   StandardDeviation-X" "time Gravity Accelerometer   StandardDeviation-Z" "time Body Accelerometer  Jerk Mean -X" "time Body Accelerometer  Jerk Mean -Z" "time Body Accelerometer  Jerk StandardDeviation-X" "time Body Accelerometer  Jerk StandardDeviation-Z" "time Body Gyroscope  Mean -X" "time Body Gyroscope  Mean -Z" "time Body Gyroscope  StandardDeviation-X" "time Body Gyroscope  StandardDeviation-Z" "time Body Gyroscope Jerk Mean -X" "time Body Gyroscope Jerk Mean -Z" "time Body Gyroscope Jerk StandardDeviation-X" "time Body Gyroscope Jerk StandardDeviation-Z" "time Body Accelerometer  Mag Mean " "time Body Accelerometer  Mag StandardDeviation" "time Body Accelerometer  JerkMag Mean " "time Body Accelerometer  JerkMag StandardDeviation" "time Body Gyroscope JerkMag Mean " "time Body Gyroscope JerkMag StandardDeviation" "FreqDomainSignals Body Accelerometer   Mean -Y" "FreqDomainSignals Body Accelerometer   StandardDeviation-Y" "FreqDomainSignals Body Accelerometer   Mean Freq-Y" "FreqDomainSignals Body Accelerometer  Jerk Mean -X" "FreqDomainSignals Body Accelerometer  Jerk Mean -Z" "FreqDomainSignals Body Accelerometer  Jerk StandardDeviation-X" "FreqDomainSignals Body Accelerometer  Jerk StandardDeviation-Z" "FreqDomainSignals Body Accelerometer  Jerk Mean Freq-X" "FreqDomainSignals Body Accelerometer  Jerk Mean Freq-Z" "FreqDomainSignals Body Gyroscope  Mean -Y" "FreqDomainSignals Body Gyroscope  StandardDeviation-Y" "FreqDomainSignals Body Gyroscope  Mean Freq-Y" "FreqDomainSignals Body Accelerometer  Mag Mean " "FreqDomainSignals Body Accelerometer  Mag StandardDeviation" "FreqDomainSignals Body Accelerometer  Mag Mean Freq" "FreqDomainSignals  Body   Gyroscope Mag Mean " "FreqDomainSignals  Body   Gyroscope Mag StandardDeviation" "FreqDomainSignals  Body   Gyroscope Mag Mean Freq"
8 "WALKING_DOWNSTAIRS" -0.107598135394737 0.0241393473736842 0.1337170395 0.914023498421053 -0.141817934963684 -0.945766561578947 -0.897190012631579 0.118938088342105 -0.0394356157631579 0.250143724521053 -0.0135136269 -0.121189625973684 0.114143855152368 -0.258430885531579 -0.129565242710526 -0.0349283489710526 -0.0867903297078947 -0.267887897328947 -0.1896044435 0.176599311818421 0.131337867236842 0.262628490268421 0.2534082561 -0.126189142894737 -0.157484866842105 0.388412779763158 0.232184078052632 0.0511555478315789 0.214841402815789 0.0586096890447368 0.172658982065789 -0.0846674186842105 -0.170997897197368 -0.180391338523684 0.116090879026316 -0.0461356322868421 0.0716794237631579 0.301626757315789 -0.156141093578947 0.229144569581579 -0.00036272967368421 -0.255590314210526 0.267675982868421
9 "WALKING_DOWNSTAIRS" -0.0910278793952381 0.213392270547619 -0.00771530035714285 0.938417773333333 -0.082276174942619 -0.952141220714286 -0.876641297380952 0.130193043809524 0.00262568854761905 0.017623342197619 -0.359513362761905 -0.0916383011071429 0.116804400690476 -0.396429197952381 -0.279685150191905 -0.094591202447619 -0.0678080598785714 -0.509669314047619 -0.417239550952381 0.145886357935714 0.265120131365238 -0.16237608927619 0.039907818552381 -0.469028434047619 -0.455855425238095 -0.183120455428571 -0.273561385142857 0.0625058243738095 -0.0645354342404762 -0.293677789595238 0.00938224337142857 -0.425377408333333 -0.43402213 -0.330318261928571 -0.312512195452381 -0.364282565714286 -0.00351697116904762 0.222203941 0.0888671674047619 -0.0498273898880952 -0.347540226666667 -0.424170737142857 0.0656782201880952
10 "WALKING_DOWNSTAIRS" -0.110848597247368 0.295733547631579 -0.183557562032895 0.939807421052632 0.0418715409263158 -0.939267613157895 -0.902085224736842 0.100959387447368 0.000152617173684209 0.223275806105263 -0.318188417289474 -0.124839594289474 0.0724433685578947 -0.304745377026316 -0.0353021837 -0.0643764005526316 -0.0720413112078947 -0.416986139210526 -0.227137389605263 0.250843769394737 0.156998205421053 0.0507010228431579 0.110877231263158 -0.401854311315789 -0.494105756315789 0.00904660360263158 -0.0633337717526316 0.0667192523289474 0.181419131002632 -0.240679035428947 0.156912678626316 -0.396147929736842 -0.236779781631579 0.0189821663447368 -0.272495710342105 -0.343237004473684 -0.00555958745263158 0.220115703368421 -0.0616742840815789 0.164428829157895 -0.312347510289474 -0.387780104447368 0.0774362595943947
11 "WALKING_DOWNSTAIRS" -0.111070149978261 0.142456557034783 -0.324026938043478 0.941746406521739 0.132371684891304 -0.954497498695652 -0.925814906086956 0.0897168657173913 -0.0225208905847826 -0.0834212653347826 -0.579710482173913 -0.12506869905 0.057524457376087 -0.374069023580435 -0.318959594782609 -0.0220916265065217 -0.0373048405934783 -0.53437494826087 -0.480559152608696 0.126227657258696 0.0507743652521739 -0.198206139934783 -0.127017223413043 -0.599294760652174 -0.677750588478261 0.0247508134326087 0.0262777181065217 -0.0561892264956522 -0.120463004665217 -0.530225529130435 -0.12834163051087 -0.628902742826087 -0.338849974521739 -0.244414661282609 -0.528254524130435 -0.481127494565217 -0.255277887913043 0.0902807576630435 -0.137123060369565 0.0316725683978261 -0.456170108913043 -0.380559426947826 -0.169884463904348
12 "WALKING_DOWNSTAIRS" -0.10955593226087 0.0424084916086956 -0.425017413478261 0.949861980652174 -0.0561050624630435 -0.959504017391304 -0.935399348043478 0.0621500251717391 0.00485262425869565 0.00631914373913043 -0.498655793478261 -0.112531564434783 0.0895434978391304 -0.362143061643478 -0.337806681456522 -0.0264668968652174 -0.0653239980021739 -0.278608163891304 -0.365232197456522 0.0183139429630435 0.0972608274652174 -0.107091019565217 0.0655781271934783 -0.442831079130435 -0.452449935 0.150510001156522 0.016749510173913 0.0793321823326087 -0.00701472271717392 -0.451614324565217 -0.072311431676087 -0.544461425869565 -0.212787743043478 -0.0985623112521739 -0.420631474130435 -0.518923134565217 0.110212109891304 0.148017269434783 -0.105124972078261 0.078615024478587 -0.344938419969565 -0.423553971956522 0.113540447665217
13 "WALKING_DOWNSTAIRS" -0.101993941531915 -0.0681563626617021 -0.158333146191489 0.941875619787234 -0.0950820341687234 -0.952643084042553 -0.893962984042553 0.101704538333298 -0.0252977670276596 -0.0740908045319149 -0.31704660987234 -0.122672201757447 0.111284239655957 -0.417014161553191 -0.322774082765957 -0.0647199842553191 -0.0512020476 -0.463736674255319 -0.367089485595745 -0.0294634299553191 -0.0156098198829787 -0.127926051502128 -0.0433959844 -0.323552439276596 -0.27649151037234 -0.0364535247659574 -0.0924444167085106 -0.014212010202766 -0.11485155627234 -0.276138039897872 -0.114744976032191 -0.356579475531915 -0.346608657340426 -0.304013848034043 -0.133828886725532 -0.24966032923617 0.0665268394489362 0.0528791880659574 -0.210912766382979 0.0821411398170213 -0.206121707212766 -0.400560061212766 0.257421061128511
14 "WALKING_DOWNSTAIRS" -0.0928330165533333 0.0178313402266667 0.451576075111111 0.81629643 -0.392555882222222 -0.919098794 -0.879565316666667 0.0428631626711111 0.0104952601188889 0.0129597549231111 -0.133634060621778 -0.0147079653333333 0.0353344537555556 -0.354551638377778 0.356198597177778 -0.108620377713333 -0.0615978795422222 -0.537002097555556 0.0913857550044444 0.185537706866667 0.428405922622222 0.0353601375466667 0.194708838913556 -0.275120883488889 -0.274744003577778 0.3714824704 0.29363389996 -0.00777749593111111 -0.0337820458644444 -0.0248789805888889 -0.0302396365755556 -0.244857128202222 -0.2710115324 -0.295300085844444 0.0132082347333333 0.0741391154937778 -0.207057454377778 0.471905155133333 0.178684580868889 0.000464165078 -0.0787568406777778 -0.223927430580444 0.0800347917133333
15 "WALKING_DOWNSTAIRS" -0.110526066428571 0.406471051190476 -0.281982181666667 0.932302200476191 0.0788822410992857 -0.942806478333333 -0.93400831 0.0711457160166667 -0.0100212901547619 0.134593836190476 -0.404005582309524 -0.136618653071429 0.0711758197607143 -0.318692525928571 -0.250648085714286 -0.0482532079928571 -0.0339213064857143 -0.455980756428571 -0.394542240714286 0.320449387166667 0.353204008095238 -0.0372666071540476 0.159631710516667 -0.509466648095238 -0.563640131190476 0.167518099964286 0.1199936036 0.0233642533238095 0.0619687485333333 -0.345376541261905 0.108062740547619 -0.461599141904762 -0.377130942619048 -0.117402352561905 -0.402332301666667 -0.360972848571429 -0.134716107404762 0.331150229285714 0.153124178119048 -0.0581788548595238 -0.373898631190476 -0.34938720602381 -0.110970740980952
16 "WALKING_DOWNSTAIRS" -0.119873705148936 0.207251997929787 0.0114353944787234 0.917818427021277 -0.225382496382979 -0.957785118085106 -0.910588943191489 0.0907857064255319 -0.029312256293617 -0.101186926595745 -0.303381582831915 -0.0225373369978723 0.0835380057 -0.45418847106383 -0.444636334893617 -0.103904044543617 -0.0612136932929787 -0.623676024255319 -0.540633469361702 0.191079793587447 0.119183740638298 -0.165908810808511 -0.0783498875595745 -0.590896636382979 -0.595822214468085 -0.134598352726809 -0.208680587882979 -0.00264587983404255 -0.155444882765957 -0.241974080021277 -0.125682818093191 -0.36402669587234 -0.368978400468085 -0.376637686702128 -0.479512983617021 -0.565214032765957 0.0791059230361702 0.114032088546809 -0.0534137179170213 0.0201391853085106 -0.488253939574468 -0.479939845914894 0.041547289106383
17 "WALKING_DOWNSTAIRS" -0.0892432745173913 0.187719760269565 -0.231064156615217 0.928817578043478 -0.160962985956522 -0.950026242173913 -0.901097766521739 0.118250858006522 -0.00939838078195652 -0.103436471413043 -0.536331570652174 0.0677728390673913 0.0162878745776087 -0.370436868891304 -0.468462984347826 -0.1077700285 -0.0582518846641304 -0.526801825217391 -0.542770646521739 0.148951103536087 0.0914076757326087 -0.221631694184783 -0.206576683876087 -0.540325787826087 -0.592319490869565 -0.130272514565217 -0.0860527358695652 -0.155801013828261 -0.215092049054348 -0.498668458043478 -0.0718767032673913 -0.573043711086957 -0.508557029565217 -0.452939005217391 -0.451126869347826 -0.469390428043478 -0.0744451681576087 0.0580680522108696 -0.0618876767130435 -0.0553633752984783 -0.40943875826087 -0.428868687826087 -0.0258920214847826
18 "WALKING_DOWNSTAIRS" -0.1033908092 -0.302634565090909 -0.418610127454545 0.932277478363636 -0.0493636733454545 -0.960404874545455 -0.921661749636364 0.0809044045254545 -0.01417699182 -0.387223932363636 -0.651246664909091 -0.0576548655654545 0.0987471683127273 -0.502473033509091 -0.483658260727273 -0.0836566573181818 -0.0570591813909091 -0.676716181636364 -0.605655411090909 -0.293531973636364 -0.229934247036364 -0.466516044 -0.3825173332 -0.701663073636364 -0.744159518909091 -0.309049613818182 -0.273798158 -0.14009430376 -0.412728286727273 -0.622135895090909 -0.416050500909091 -0.678751080363636 -0.334193776218182 -0.313077962145455 -0.641527595090909 -0.607757979272727 -0.235263359818182 -0.241973534781818 -0.344299434181818 -0.0768405979909091 -0.604735414363636 -0.533844932145455 -0.159221075909091
19 "WALKING_DOWNSTAIRS" -0.133695240660974 0.626917070512821 0.049322451025641 0.881940855128205 -0.126146868942821 -0.899726139487179 -0.899363131794872 0.0730930306923077 -0.00955202497435897 0.544273037307692 -0.0200111148717949 -0.205775427307692 0.163962510807692 0.267657219333333 -0.0314083457948718 -0.0337429578461538 -0.0545565563487179 0.179148649684615 0.116646170221282 0.644604325128205 0.413472376589744 0.434490400974359 0.450612065720513 0.0875816618205128 -0.0438985022538462 0.494457802230769 0.427928785230769 0.0126113511538462 0.474317256051282 0.0595905768717949 0.476803887476923 -0.0983930104846154 -0.240575873128205 -0.116947001820513 0.147083143564103 -0.028489571974359 0.101341293433333 0.586637550769231 0.0828630624102564 0.226461674461538 0.203979764835897 0.0320366671179487 0.163417975410256
20 "WALKING_DOWNSTAIRS" -0.104602925937778 0.0745098785288889 -0.160938536488889 0.91972663 -0.0282591579777778 -0.940458075111111 -0.919693532888889 0.0695031058 -0.00253482149777778 -0.135699627468889 -0.381503405466667 -0.111367747557778 0.103900480541333 -0.204939567711111 0.159723529622222 -0.0452503065777778 -0.061531283 -0.249235098988889 0.00307854550222222 0.221851587933333 0.172636361444444 -0.0612699838466667 0.0467185842571111 -0.268183423577778 -0.275591880382222 0.524187686888889 0.560191344 -0.04949564172 -0.199360430553978 -0.356220245355556 -0.147278592755556 -0.405294896466667 -0.450948560266667 -0.480248953555556 -0.138097945555556 -0.159961424355556 -0.0945291604666667 0.151887747217778 0.000242174637777778 -0.102474919222222 -0.100566103524444 -0.151681987177778 -0.0374111876106667
21 "WALKING_DOWNSTAIRS" -0.09816866218 0.224343492244444 -0.0717893558666667 0.872683205555556 -0.187870253333333 -0.940194827777778 -0.916324556888889 0.0901452883333333 -0.0125551085533333 0.00214655719111111 -0.246061882112444 -0.126388023595556 0.148610020955556 -0.442148617666667 -0.349759493777778 -0.0726461849022222 -0.0788436473888889 -0.549648320222222 -0.428337693333333 0.245771699004444 0.264341903711111 -0.0802241799933333 0.0952339404955556 -0.452828682444444 -0.509130858444444 0.181138042506667 0.277894323022222 -0.146948731184444 -0.0377894711288889 -0.196838264546667 -0.0463867896444444 -0.293237567085333 -0.288856976111111 -0.304566054624444 -0.308879866288889 -0.388418746666667 0.0476218594644444 0.239895893822222 0.0791271386644444 0.0117020858033333 -0.406392284444444 -0.484489974222222 0.130888037993333
22 "WALKING_DOWNSTAIRS" -0.1074157796 0.348618168333333 -0.325722718055556 0.921820641944444 0.0412987957222222 -0.941242334722222 -0.906594023333333 0.101584640833333 0.0112499015 0.0869139849722222 -0.477806646111111 -0.0779611213138889 0.0500708760555556 -0.237349190997222 -0.280417950555556 -0.0901744530194444 -0.0481460161016667 -0.264848047888889 -0.358762129444444 0.330999221944444 0.133267478527222 -0.0179784626888889 -0.0337640982530556 -0.459579670833333 -0.617659355833333 0.225766560777778 0.167409716861111 0.0282644422805556 0.0383364203555556 -0.419534253611111 0.0404618458027778 -0.535893778333333 -0.244503497722222 -0.198861107138889 -0.525006840277778 -0.570339899444444 -0.0324962109133333 0.155526858911111 -0.0575202606055556 0.130782546102778 -0.338417326388889 -0.341863671805556 -0.0581080717
23 "WALKING_DOWNSTAIRS" -0.0988123712574074 0.0441392843425926 0.229898742944444 0.923711401296296 -0.153671532259259 -0.950790837407407 -0.905888257592593 0.0578010605648148 -0.000982717101851849 0.198947061775926 0.0310157077775926 -0.0578230190203704 0.0953602497222222 -0.416133032777778 -0.208702488240741 -0.117725824412963 -0.0293255016148148 -0.32301569962963 -0.36786963962963 0.127211137694444 0.230363964351852 0.112982475627778 0.292087200087037 -0.0463117766203704 0.0594908483888889 0.0959432893981482 0.0432283686975926 0.0130298524666667 0.201542909494444 0.157775692377778 0.0819587190574074 -0.09851956305 -0.210126610722222 -0.179004310844444 0.328817010088889 0.12605231802963 0.0881284260055556 0.364829993351852 -0.0453930349148148 0.167846645746296 0.150825734842593 -0.218930425944444 0.402651090185185
24 "WALKING_DOWNSTAIRS" -0.104818820272727 -0.08273248054 -0.205566380745455 0.950883416727273 -0.140123155018182 -0.961845327454545 -0.942207718727273 0.0802619828545455 -0.00846915857363636 -0.337218894 -0.290239376563636 -0.0867069010690909 0.111973650603636 -0.431919067945455 -0.491077244909091 -0.0914145014654545 -0.0412055411490909 -0.358444550225455 -0.478690941272727 -0.0737699163072727 -0.0224839122854545 -0.263106944836364 -0.143501970018182 -0.497152238363636 -0.459159852363636 -0.0861829752472727 -0.169191147529091 -0.0116848720163636 -0.376175794909091 -0.250000183381818 -0.355930598 -0.328569968545455 -0.398144618 -0.297520697545455 -0.433475431818182 -0.523412701636364 0.0935884644618182 -0.0231701626603636 -0.175291708678182 -0.0364416083527273 -0.374298686727273 -0.470147270181818 0.164772642932727
25 "WALKING_DOWNSTAIRS" -0.107192376965517 -0.253756934258621 -0.457972381896552 0.929627532241379 0.21879595837931 -0.964470066724138 -0.92619169637931 0.110656929396552 -0.0113348791672414 -0.501968387931034 -0.711494695517241 0.00299112856551724 0.0980750249310345 -0.288824754586207 -0.443780454482759 -0.127952445399655 -0.0642078122381035 -0.430134387586207 -0.599481997931035 -0.22010859462069 -0.259465249913793 -0.50048333137931 -0.482976929827586 -0.664713625172414 -0.67960595137931 -0.196381053741379 -0.166842375587931 -0.173414057262069 -0.525789450689655 -0.686843959310345 -0.522153341034483 -0.734990064137931 -0.419732508103448 -0.423798006068966 -0.632916352241379 -0.470641125 -0.474769376551724 -0.288154787517241 -0.359437080103448 -0.17216563837931 -0.485763582068966 -0.423707329706897 -0.159588770951724
26 "WALKING_DOWNSTAIRS" -0.1064396194 0.17395384962 -0.284807676 0.9467972718 0.1539063202 -0.9627219918 -0.9330817682 0.111470787918 -0.01189114264 -0.128111641206 -0.3793359516 -0.010752208236 0.082221399603 -0.33131291446 -0.3320502392 -0.0992465275036 -0.05105874094 -0.170842676616 -0.3589516378 0.114379383742 0.14700167906 -0.1488562664 -0.111303956316 -0.4187798104 -0.463140795 -0.006237000044 -0.078283777824 0.0044402193 -0.201368098258 -0.3601146078 -0.130825898392 -0.3967016908 -0.5212878612 -0.3450157917 -0.44312621 -0.4975063388 0.042572962348 0.075101684668 0.005749436614 -0.152993475556 -0.3345099466 -0.39299065312 0.00599108142158
27 "WALKING_DOWNSTAIRS" -0.112837694688636 0.167407531090909 -0.240040783340909 0.931380178636364 -0.140047614122727 -0.946975165 -0.920921521590909 0.0936273220295455 -0.00985034750909091 -0.00358338882727273 -0.409310918409091 -0.159826551905227 0.152695027609091 -0.363722908386364 -0.257846157386364 -0.0515814754272727 -0.0621043700545455 -0.493837613409091 -0.307268262272727 0.108071382861364 0.121176277863636 -0.115421210625 -0.0386367422818182 -0.440546586136364 -0.465807533547727 -0.0626729573068182 -0.17564706475 0.0530611096231818 -0.0437826262613636 -0.343626396295455 -0.0522811342045455 -0.474755492045455 -0.331351997727273 -0.20334131025 -0.402132810611364 -0.543033246590909 0.2321868966475 0.149816459227273 -0.071212004425 0.0640204520170455 -0.359113724772727 -0.397984195568182 0.0988527908931818
28 "WALKING_DOWNSTAIRS" -0.10858897408913 0.125712887943478 -0.341031811521739 0.929291680434783 -0.121477255782609 -0.956921542391304 -0.91705975 0.0972653457891304 0.00123950141304348 -0.0167652227782609 -0.427053261304348 -0.141096309502174 0.138622425584783 -0.268106330991304 -0.307025006304348 -0.0266492977565217 -0.077617393146087 -0.16394489726087 -0.336212734130435 0.104359216580435 0.135465563932609 -0.0707560279130435 -0.0418872609934783 -0.340417305565217 -0.407132335434783 0.186441733869565 0.065301199843913 0.0116076206369565 -0.0268676982326087 -0.365287434717391 -0.0980112293695652 -0.48848835173913 -0.276941823673913 -0.073632510748913 -0.217100157608696 -0.293108364565217 -0.0645307165065217 0.188840007695652 -0.074058597676087 0.0406977206476087 -0.223354793921739 -0.362903836717391 0.114889052615435
29 "WALKING_DOWNSTAIRS" -0.0981339984895833 0.167383602458333 -0.223177999879167 0.948486215 0.0919650454166667 -0.9417361925 -0.869300904791667 0.0636871965479167 -0.0140642983104167 -0.023952574044375 -0.478764185 -0.0374126070957292 0.0822244074666667 -0.282077257508333 -0.311122615416667 -0.0743986469979167 -0.0359648430270833 -0.347807556958333 -0.379769406458333 0.103705165666667 0.1344811501875 -0.138637624454167 -0.0307693372041667 -0.539174456458333 -0.59705704875 -0.02122937175 -0.239349053641667 0.1828974943125 -0.0382458213333333 -0.411173451875 -0.0986379156229167 -0.547320886875 -0.270161022958333 -0.135910897154167 -0.463125032083333 -0.354872689583333 -0.376915788125 0.115973968158333 -0.0330868111229167 0.0204223113808333 -0.381459881875 -0.323024575098542 -0.1015920763425
30 "WALKING_DOWNSTAIRS" -0.0999781422322581 -0.0577703163548387 -0.217275690290323 0.958000491451613 0.0288081674653226 -0.958890388709677 -0.87766706 0.0883933037048387 -0.0118301423032258 -0.226643901120968 -0.467070153387097 -0.0745591301759677 0.0895767797064516 -0.265923160895161 -0.29537036283871 -0.0615954583870968 -0.0543595229322581 -0.542764507096774 -0.498882854032258 -0.0373901122469355 -0.0135771208822581 -0.293738801622581 -0.125283184512903 -0.574337006451613 -0.617662073548387 -0.0216637054241935 -0.0934682613774194 -0.0640945645596774 -0.234923146633871 -0.399688694032258 -0.289802729403226 -0.535515048387097 -0.307116650137097 -0.168340698203226 -0.348065119677419 -0.255732054951613 -0.286467078274194 0.00410151034354839 -0.178535173268548 -0.072482764933871 -0.356772347348871 -0.252361882572581 -0.175931348782258
1 "WALKING_UPSTAIRS" -0.0973020020943396 -0.35470802509434 -0.0194792388471698 0.89335109754717 -0.075402939754717 -0.956367027924528 -0.912379410377358 0.101372729922642 -0.0455625449113208 -0.446843887735849 -0.706593530943396 0.050549379754717 0.0583595463981132 -0.544871104528302 -0.50716867490566 -0.122232768011321 -0.0407125527654717 -0.614786508490566 -0.606332002264151 -0.129927630735849 -0.324970929245283 -0.466503446226415 -0.478991622075472 -0.59488286509434 -0.648553044339623 -0.190976720811321 0.0217695106566038 -0.160697213516981 -0.479875245660377 -0.685474353962264 -0.461907025849057 -0.726040200754717 -0.377023128301887 -0.551104284150943 -0.319474609056604 0.151538905566038 -0.473574786603774 -0.352395944716981 -0.416260101509434 -0.0977433496415094 -0.325961457396226 -0.182985518264151 -0.219303376110566
2 "WALKING_UPSTAIRS" -0.152513899520833 -0.304376406458333 -0.112121021220833 0.790717418541667 -0.195888238891667 -0.934407739791667 -0.878004056875 0.0744507839572917 0.01948143925 -0.276121886479167 -0.5737463525 -0.0576912634583333 0.0688374021666667 -0.439253058958333 -0.163995791679167 -0.0828858001333333 -0.0445157481625 -0.464854363125 -0.467595961041667 -0.107322679520833 -0.205977045295833 -0.321268911041667 -0.21738939458125 -0.572816438541667 -0.597291719166667 0.00992445881854167 0.0848802791083333 -0.0618894458958333 -0.258639439729167 -0.522728063333333 -0.365415441458333 -0.625090981458333 -0.0491142923541667 -0.374218484791667 -0.488086123958333 -0.459758488958333 -0.130357850675 -0.14531853915625 -0.36672824375 0.107680395229167 -0.450612184791667 -0.438620401875 -0.022752769044375
3 "WALKING_UPSTAIRS" -0.110064863437288 -0.313123437627119 -0.369754604067797 0.883533436101695 -0.162943955254237 -0.944040819322034 -0.909469675084746 0.0426880986186441 0.0208205538101695 -0.458364616949153 -0.708551711864407 0.0721980309322034 0.0215603697 -0.456039262525424 -0.492327305084746 -0.115510569491525 -0.0498180874305085 -0.507270757966102 -0.573433947627119 -0.184014895 -0.333597432542373 -0.436901159491525 -0.439020591694915 -0.658861401355932 -0.718028040338983 -0.0788094156644068 -0.00803987529661017 -0.100019162177966 -0.478434306271186 -0.677314534067797 -0.486446509661017 -0.738705863898305 -0.325151127440678 -0.442664136271186 -0.637293508305085 -0.556045947118644 -0.339321487559322 -0.315866079491525 -0.447994369152542 0.0238218745338983 -0.514211583728814 -0.445181802430508 -0.177730591459322
4 "WALKING_UPSTAIRS" -0.114219455519231 -0.204933042903846 -0.372137777692308 0.946264314423077 0.0841675382884615 -0.958495235576923 -0.919619453269231 0.0560971909634615 0.00340280836730769 -0.380488027307692 -0.726495311923077 0.0393825198942308 0.0843753843384615 -0.454431043269231 -0.360811047884615 -0.1314720713 -0.0722496260807692 -0.533666803846154 -0.556236584807692 -0.153703935357692 -0.212012300480769 -0.400922254807692 -0.437261477884615 -0.686978374423077 -0.755270457692308 -0.117109161492308 -0.101434446040385 -0.0662348475480769 -0.418304647307692 -0.690106934230769 -0.396762584807692 -0.762772175 -0.379653611346154 -0.319649297096154 -0.684310201538462 -0.489824279230769 -0.491527600961538 -0.276825498230769 -0.301005898461538 -0.108017171661154 -0.575794072115385 -0.552489628846154 -0.150274479246154
5 "WALKING_UPSTAIRS" -0.107471453914894 -0.0457237779851064 -0.308938978787234 0.936821834893617 -0.0232035364248936 -0.95357996893617 -0.92141958 0.0795443483829787 -0.025590953282766 -0.223896564340426 -0.63836903212766 0.0395191121489362 0.0424442819489362 -0.443342262340426 -0.26545133312766 -0.143029686361702 -0.0534895401 -0.305245202489362 -0.282154378489362 0.0435562021989362 -0.136736383765957 -0.247403476914894 -0.310186545957447 -0.47348816787234 -0.557988065531915 0.0728903158085106 0.165037631180851 -0.122487323859574 -0.289725470425532 -0.606717464680851 -0.22532784293617 -0.668825711276596 -0.397835581489362 -0.339640932702128 -0.516609046808511 -0.403486393191489 -0.138063832148936 -0.169261525 -0.254091927148936 -0.020494853812766 -0.392564530851064 -0.440445051914894 -0.0234001987774468
6 "WALKING_UPSTAIRS" -0.122082438784314 -0.0501350188513725 -0.353519514896078 0.913632241568627 -0.0184608964392157 -0.959399425098039 -0.906196352156863 0.07210675 -0.00237816579411765 -0.180301156098039 -0.560830688235294 -0.0767406825588235 0.0664234025976471 -0.321973723647059 -0.18390018167451 -0.0652024492378431 -0.0576800048435294 -0.186763293747059 -0.170814790834118 0.0177790974433333 -0.0791508842176471 -0.207379799254902 -0.169970363039216 -0.342895367921569 -0.440079851313725 0.0978035099588235 0.159123777172549 -0.0948830032690196 -0.244812769960784 -0.549314615882353 -0.186815074235294 -0.571673957058824 -0.441959115607843 -0.401683801941176 -0.329653779629412 -0.31361857145098 -0.129471190964706 -0.0819479396203922 -0.222161433666667 -0.0140154345627451 -0.230627015078431 -0.318173892545098 0.0144807316545098
7 "WALKING_UPSTAIRS" -0.143769688803922 -0.29487297445098 -0.145665025639216 0.81874656 -0.403599709607843 -0.932823053333333 -0.881675909607843 0.0724649938509804 -7.4519666666666e-05 -0.415153115882353 -0.60780843627451 -0.138778108029412 0.139217071509804 -0.363853236862745 -0.348980051411765 -0.0856640866647059 -0.072451747827451 -0.616812659215686 -0.682184175686275 -0.198074437978431 -0.33474460745098 -0.458695232352941 -0.471265710980392 -0.661969771960784 -0.67642807254902 -0.381590523137255 -0.341025552941176 -0.135079176790196 -0.454647881960784 -0.581764526862745 -0.426974025686275 -0.631919608823529 -0.391182549629412 -0.62755547372549 -0.567920266470588 -0.579964614705882 -0.0541175360431373 -0.378618761568627 -0.415307106666667 -0.0892278153411765 -0.533982945882353 -0.444994481882353 -0.165200896648451
8 "WALKING_UPSTAIRS" -0.11512211995122 -0.171712174634146 0.121187278790244 0.860368718780488 -0.192306960631707 -0.926673287804878 -0.876168930487805 0.0813816809395122 -0.0674583919268293 -0.186618895268293 -0.447518179097561 0.19270447595122 -0.0724546025804878 -0.367428367219512 0.337526477436585 -0.15544567414878 -0.0534090382439024 -0.40507069195122 -0.430366658780488 0.121026629195122 -0.227200254219512 -0.141494613465854 -0.228296364146341 -0.400664014146341 -0.493975031707317 0.263431399878049 0.30540146 -0.100254405917073 -0.200277249165854 -0.386655803658537 -0.24733661795122 -0.508248316829268 -0.115989564712683 -0.368783012195122 -0.113162144460976 -0.0478802512585366 -0.184403755490244 -0.13026451905122 -0.409282851707317 0.207071289558293 -0.229610952609756 -0.183325647134146 -0.128115003341463
9 "WALKING_UPSTAIRS" -0.125219003959184 -0.36144437755102 -0.253434083542857 0.902647777755102 -0.266009866857143 -0.954383557142857 -0.89407107877551 0.0692266245755102 0.00766046602367347 -0.335291644693878 -0.647296002040816 -0.16396719 0.14569462592449 -0.343976630734694 -0.138176481058776 -0.0684689593355102 -0.0236327911183673 -0.660419534285714 -0.65711420122449 -0.260727581428571 -0.400222037142857 -0.440667540204082 -0.445485397959184 -0.672840561836735 -0.748651255510204 -0.405022798163265 -0.297641062755102 -0.247086151469388 -0.402044750408163 -0.615125710612245 -0.327421989591837 -0.677831082857143 -0.427211088244898 -0.547022216326531 -0.499159202857143 -0.352033091612245 -0.414946340204082 -0.372890348979592 -0.509929461428571 -0.00195427494897959 -0.531482693877551 -0.456841325204082 -0.259962957795918
